ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1901700	response to oxygen-containing compound	191/1157	431/3188	0.000139402919821777	0.00669345231689715	0.00575398335723699	Gnai1/Ildr2/Akap5/Atp2b1/Cacna2d1/Prdx6/Map3k5/Rgs9/Sorl1/Mt1/Got2/Cfh/Sod1/Gnai2/Gpx1/Camk2a/Itpr1/Ncam1/Glul/Insr/Ntrk2/Ctsd/Gnao1/Gna11/Gnaq/Gja1/Cat/Cers1/Mt3/Vcam1/Sstr2/Chrm4/Grin2a/Grin1/Fyn/Abca1/Htt/Slc1a2/Itgav/Syt2/Cnr1/Map2k4/Anxa5/Ppp3cb/Cd38/Ripk2/Romo1/Lpar1/Rhob/Rpl23/Rap1a/Rac1/Gnas/Dynll1/Tuba1a/Prkcb/Irs2/Cacna1a/Sirpa/Prdx5/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Kcnb1/Igfbp5/Kcnc2/Grm2/Agap2/Sorbs2/Slc30a10/Grm5/Xrcc1/Ppp1r1b/Arhgef2/Adam9/Prdx2/Cacna1e/Slc6a3/Cd55/Dlg4/Git1/Sort1/Atp1a3/Atp2b4/Cyfip1/Adgrl3/C2cd2l/Pip4k2b/Cpne4/Hadha/Prkaa2/Rgs8/Map2k7/Gnal/Synj1/Rapgef2/Ly6g6e/Itpka/Sirt2/Adcy3/Mlc1/Lrp1/Brinp1/Pde2a/Glrx2/Slc12a6/Gpr37l1/Park7/P2ry12/Nrxn1/Cyc1/Chmp5/Prkar1a/Tsc1/Plscr3/Lancl2/Uchl3/Tesc/Plec/Add1/Dmtn/Twf2/Cpne6/Plcb1/P2rx7/Rasal1/Mecp2/Cad/Casp6/Atp2a2/Adam15/Sp1/Col4a1/Anxa1/Dnmt1/Lmnb1/Rps6ka3/Rpl13a/Edn1/Plaa/Pdia3/Rxrb/Grn/Prkcd/Ahsg/Ifnar1/Mif/Thbs1/Ldlr/Aldh2/Pkm/Fus/Ppp2cb/Rps6/Rps3/Srsf3/Shc1/Vcp/Ect2/Sec31a/Stxbp3/Klf4/Slc9a1/Gata6/Hcfc1/Ager/Sqstm1/Cdkn2a/Adh7/Rraga/Lars1/Asph/Flna/Tns2/Eprs1/Lonp1/Hnrnpu/Slc27a4/Nono/Raf1/Smyd3/Cacybp/Oxct1/Plscr1/Iqgap1/Ccs/Cav2/Ehmt2	191
BP	GO:0003008	system process	185/1157	416/3188	0.000142757728792065	0.00675222750062766	0.00580450906698921	Ckap5/Scn1a/Agrn/Scn2a/Dlgap4/Ptprz1/Nrxn2/Atp2b1/Cacna2d1/Bin1/Akap1/Dctn1/Npc1/Slc1a4/Ctnnd2/Rgs9/Cntnap1/Adcy1/Cacng2/Cfh/Sod1/Nefl/Gnai2/Itgb1/Gpx1/Itpr1/Ncam1/Atp1b1/Ntrk2/Slc4a3/Eno1/Gnao1/Hexb/Gna11/Gnaq/Gja1/Gria1/Gna12/Gna13/Camk2b/Sstr2/Grin2a/Grin1/Fyn/Cxcl12/Htt/Grm8/Cnr1/Map2k4/Ndufs6/Cd38/Pmch/Snap25/Rac1/Ptn/Gnas/Kcna2/Tuba1a/Ext2/Nptn/Cacna1a/Rgs14/Cxadr/Grin2b/Egfr/Notch1/Igfbp5/Slc17a7/Shisa6/Sorbs2/Grm5/Scn2b/Slc5a6/Xrcc1/Cttn/Myl6/Adora1/Ppp1r1b/Vdac3/Cacna1e/Lamb2/Slc6a3/Dlg4/Sema5a/Sh3gl1/Agtpbp1/Ccn3/Grm7/Crtc1/Grm4/Git1/Nlgn2/Nrxn3/Camk2d/Atp1a3/Atp2b4/Scn4b/Cyfip1/Tafa2/Phf24/Madd/Rab3gap1/Shank2/Adgrb3/Nfasc/Nrcam/Dlg1/Aars1/Dlgap2/Olfm2/Dmxl2/Slc24a2/Tnr/Shisa7/Gpr158/Ank2/Synpo/Gnal/Synj1/Slc8a2/Kcnc4/Rnpep/Adcy3/Ncald/Lrp1/Brinp1/Pde2a/Camk2g/Gpr37l1/Clstn3/Rims1/Cntnap2/Nrxn1/Shisa9/Dlgap1/Atad1/Tsc1/Mapk8ip2/Gucy1a1/Pin1/Plec/Dbn1/Map1a/Grm3/Pclo/Atp2b2/Uchl1/Mpp2/Tpbg/Plcb1/P2rx7/Fxyd1/Mecp2/Lrp2/Atp2a2/Wdr1/Ugcg/F11r/Zfand5/Actn3/Edn1/Ccn2/Ldlr/Lmna/Pebp1/Shc1/Myrf/Klf4/Slc9a1/Gata6/Myh10/Ager/Ctdp1/Nisch/Flna/Nob1/Uba6/Pdlim5/Copa/Lmcd1/Npnt/Slc27a4/Oga/Ror1/Ehmt2	185
BP	GO:0006468	protein phosphorylation	153/1157	336/3188	0.000145954805632114	0.00680192322129659	0.00584722967454969	Agrn/Ptprz1/Akap5/Gfra2/Flot1/Sema4d/Map3k5/Notch2/Adam10/Myadm/Sorl1/Thy1/Sod1/Itgb1/Fn1/Camk2a/Cntn1/Insr/Ntrk2/Hk1/Ppia/Lama1/Gnaq/Mt3/Camk2b/Ctnnd1/Fyn/Htt/Map2k4/Ppp3cb/Cit/Ephb3/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Prkcg/Prkcb/Dlg3/Nptn/Nrp1/Rgs14/Gfra1/Sirpa/Vldlr/Egfr/Epha4/Agap2/Camkv/Grm5/Prag1/Lmtk3/Adora1/Arhgef2/Adam9/Hspa4/Dlg4/Ddx3x/Trim28/Epha6/Rgma/Mapre3/Dclk2/Camk2d/Atp2b4/Aatk/Rap2a/Dlg1/Tspan9/Gjc2/Prkaa2/Csnk1g1/Ppme1/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Cadm4/Cadm1/Sirt2/Mark1/Hpx/Dnajc3/Tardbp/Camk2g/Spred1/Park7/Nrxn1/Prkar1a/Tsc1/Pin1/Sema7a/Srcin1/Plec/Uchl1/Coro1c/Dmtn/P2rx7/Cad/Plxnb2/Fkbp8/Nlk/Tnk2/Slk/Mapkapk5/Ilk/Anxa2/Hsp90ab1/Ccn1/Rps6ka1/Rps6ka3/Edn1/Cdk11b/Prkcd/Ccn2/Ifnar1/Mif/Thbs1/Plaur/Hspa9/Rps3/Pebp1/Nme2/Top1/Ect2/Dipk2a/Cdc42bpa/Traf4/Fbn1/Fxr1/Nnt/Ager/Sqstm1/Cdkn2a/Eif4g1/Lonp1/Nek9/Ajuba/Hgs/Dnaja3/Erc1/Raf1/Smyd3/Nek6/Pbk/Iqgap1/Tbk1/Cav2/Ror1	153
BP	GO:0007507	heart development	67/1157	129/3188	0.000152159693223305	0.00698831982354572	0.00600746431825956	Notch2/Fhl2/Itgb1/Fn1/Ncam1/Insr/Gna11/Gnaq/Gja1/Vcam1/Map2k4/Ppp3cb/Efnb2/Rac1/Nrp1/Cxadr/Egfr/Notch1/Ctnnb1/Hspg2/Plxnd1/Sorbs2/Vcan/Lemd2/Camk2d/Robo2/Plxna4/Ank2/Gpc3/Lrp1/Pde2a/Spred1/Rtn4/Ndufv2/Prkar1a/Nebl/Tsc1/Pin1/Plec/Lrp2/Arid2/Ilk/Adam15/Ccn1/Edn1/Rxrb/Rbpj/Thbs1/Lmna/Shc1/Pdlim7/Dipk2a/Fzd7/Slc9a1/Gata6/Fbn1/Myh10/Pds5a/Ctdp1/Flrt2/Flna/Nsd2/Pdlim5/Pdlim2/Hnrnpu/Mthfd1/Cacybp	67
BP	GO:0009888	tissue development	170/1157	379/3188	0.000161039528873598	0.0072904895285776	0.0062672225672913	Ptprs/Rpl3l/Chadl/Atp2b1/Flot1/Sema4d/Notch2/Myadm/Cntnap1/Fhl2/Sorl1/Lamc1/Ctsl/Cfh/Sod1/Itgb1/Ctsb/Fn1/Gpx1/Ncam1/Map1b/Insr/Bsg/Lama1/Gja1/Cat/Gna13/Vcam1/Ctnnd1/Gpm6b/Cxcl12/Htt/Itgav/Map2k4/Ppp3cb/Efnb1/Efnb2/Rhob/Rap1a/Rac1/Ptn/Gnas/Dlg3/Plxna1/Ext2/Csrp1/Nrp1/Cxadr/Egfr/Notch1/Ctnnb1/Epha4/Hspg2/Igfbp5/Itgb8/Exoc5/Plxnd1/Agap2/Sorbs2/Ddx17/Myl6/Lama2/Lamb2/Glg1/Vcan/Sema5a/Trim28/Ccn3/Megf10/Lemd2/Tmem132e/Slc39a10/Ahdc1/Rgma/Camk2d/Robo2/Plxna4/Tnc/Astn2/Dlg1/Gpc3/Rapgef2/Ahi1/Ntng1/Sirt2/Mark1/Pde2a/Spred1/Rtn4/Cntnap2/Ndufv2/Prkar1a/Ampd2/Nebl/Tsc1/Tubb3/Nectin1/Pin1/Sema7a/Plec/Macf1/Add1/Gpc1/Atp2b2/Coro1c/Plcb1/P2rx7/Lrp2/Plxnb2/Arid2/Fkbp8/Cd151/Ilk/Wdr1/Ugcg/F11r/Adam15/Zfand5/Actn3/Col4a1/Anxa1/Ccn1/Fasn/Edn1/Rxrb/Ccn2/Ahsg/Rbpj/Thbs1/Plaur/Lmna/Ldb1/Csrp2/Rbbp6/Bmp1/Krt80/Srsf6/Dipk2a/Mthfd1l/Ctc1/Klf4/Lama5/Fzd7/Slc9a1/Gata6/Phgdh/Ltbp3/Myh10/Ager/Sprr1a/Fstl1/Cdkn2a/Fndc3b/Ctdp1/Pgrmc2/Flnb/Epb41l5/Flna/Pdlim5/Phldb2/Hnrnpu/Npnt/Pus7/Fbxl15/Ajuba/Mthfd1/Cacybp/Pias4/Shroom3/Cav2	170
BP	GO:0048589	developmental growth	95/1157	195/3188	0.000164742096030834	0.00735306622988327	0.00632101622724681	Agrn/Ptprs/Sema4d/Notch2/Sod1/Itgb1/Fn1/Gpx1/Ncam1/Map1b/Insr/Gja1/Mt3/Cd81/Cxcl12/Slc1a2/Syt2/Map2k4/Ndufs6/Ptn/Gnas/Plxna1/Plxna3/Nrp1/Cxadr/Notch1/Ctnnb1/Sorbs2/Islr2/Cttn/Lamb2/Slc6a3/Bcan/Sema5a/Trim28/Ccn3/Gpd2/Rgma/Camk2d/Cyfip1/Plxna4/Tnc/Dlg1/Tnr/Wasf1/Cadm1/Sgip1/Lrp1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Rpl4/Prkar1a/Pin1/Sema7a/Plec/Dbn1/Macf1/Add1/Atrn/Twf2/Cpne6/Plcb1/Rasal1/Mecp2/Arid2/Fkbp8/Septin7/Ilk/Actn3/Anxa1/Hsp90ab1/Edn1/Plaa/Rxrb/Grn/Rbpj/Thbs1/Pkm/Rbbp6/Dipk2a/Ctc1/Fzd7/Gata6/Myh10/Ctdp1/Epb41l5/Tns2/Pdlim5/Tnfrsf12a/Iqgap1/Ehmt2	95
BP	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	21/1157	30/3188	0.000169839900017653	0.00747531448827696	0.00642610615856264	Adcy1/Gnai2/Gnaq/Gna13/Abca1/Cnr1/Adcy9/Lpar1/Gnas/Aplp1/Adgrb1/Atp2b4/Adgrl1/Adgrl3/Adgrb3/Gnal/Rapgef2/Adcy3/Prkar1a/Nme2/Adgre5	21
BP	GO:1901698	response to nitrogen compound	136/1157	295/3188	0.0001788837991078	0.00776551725167971	0.00667557710297025	Atp2b1/Cacna2d1/Flot1/Map3k5/Npc1/Rgs9/Sorl1/Gnai2/Itgb1/Camk2a/Itpr1/Ncam1/Calr/Insr/Ntrk2/Ctsd/Gnao1/Gna11/Gnaq/Gja1/Gria1/Vcam1/Chrm4/Grin2a/Grin1/Cd81/Fyn/Htt/Slc1a2/Itgav/Cnr1/Anxa5/Ripk2/Rpl23/Rap1a/Rac1/Gnas/Prkcg/Tuba1a/Prkcb/Irs2/Cacna1a/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Igfbp5/Kcnc2/Grm2/Agap2/Sorbs2/Slc30a10/Grm5/Adora1/Ppp1r1b/Arhgef2/Slc6a3/Dlg4/Ppp2r2a/Sort1/Atp1a3/Atp2b4/Cyfip1/Adgrl3/Pip4k2b/Hadha/Prkaa2/Rgs8/Gnal/Rapgef2/Ly6g6e/Sirt2/Lrp1/Mtarc2/Pde2a/P2ry12/Cntnap2/Cyc1/Chmp5/Prkar1a/Tsc1/Uchl3/Dmtn/Plcb1/P2rx7/Mecp2/Cad/Casp6/Atp2a2/Sp1/Col4a1/Anxa1/Dnmt1/Lmnb1/Edn1/Prkcd/Ahsg/Thbs1/Canx/Ldlr/Pkm/Nploc4/Psmc6/Rps6/Srsf3/Shc1/Vcp/Pde12/Zc3hav1/Stxbp3/Slc9a1/Trim25/Ager/Cdkn2a/Uggt1/Rraga/Lars1/Asph/Flna/Tns2/Eprs1/Lonp1/Os9/Slc27a4/Ddx1/Nono/Raf1/Vkorc1/Cacybp/Sdf2l1/Ngly1/Ddx21/Cav2/Ehmt2	136
BP	GO:0045595	regulation of cell differentiation	166/1157	370/3188	0.000191917619982499	0.00821874240168298	0.00706518919651079	Cd101/Ptprs/Ptprz1/Akap5/Rpl3l/Chadl/Bin1/Dpysl2/Numbl/Sema4d/Map3k5/Efnb3/Notch2/Hap1/Sorl1/Thy1/Lamc1/Gfap/Nefl/Itgb1/Fn1/Calr/Map1b/Ntrk2/Lama1/Gna11/Gnaq/Gja1/Mt3/Camk2b/Cxcl12/Itgav/Cit/Efnb2/Ncan/Ripk2/Actr2/Rap1a/Rac1/Ptn/Gnas/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Plxnd1/Grm5/Ddx17/Vwc2l/Islr2/Lama2/Arhgef2/Prdx2/Lamb2/Bcan/Glg1/Vcan/Dlg4/Sema5a/Ccn3/Megf10/Rgma/Sort1/Tiam2/Mtch2/Cyfip1/Robo2/Map6/Daam2/Plxna4/Hapln4/Olfm2/Gjc2/Tnr/Synj1/Rapgef2/Plxnb1/Ahi1/Itpka/Dock7/Dusp15/Sirt2/Mark1/Lrp1/Brinp1/Spred1/Gpr37l1/Actr3/Rtn4/Rtn4r/P2ry12/Prxl2a/Lingo1/Rpl4/Uchl3/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Gpc1/Atp11c/Cxcl14/Twf2/Plcb1/Mecp2/Lrp2/Plxnb2/Arid2/Ilk/Wdr1/F11r/Actn3/Anxa2/Anxa1/Dnmt1/Nme1/Ptbp1/Ccn1/Edn1/Grn/Ccn2/Rbpj/Ldlr/Hspa9/Lmna/Idh2/Ldb1/Nme2/Ect2/Pdlim7/Srsf6/Myrf/Klf4/Fzd7/Fbn1/Fxr1/Ltbp3/Ager/Cdkn2a/Sh3rf1/Fndc3b/Eif4g1/Chd4/Ctdp1/Cnot4/Phldb2/Mbnl3/Nepro/Hnrnpu/Gatad2b/Npnt/Pus7/Srrt/Tnfrsf12a/Pcm1/Clic1/Mbd1	166
BP	GO:0031401	positive regulation of protein modification process	98/1157	203/3188	0.000199893768337115	0.00840772683742691	0.00722764845468796	Agrn/Ptprz1/Akap5/Flot1/Sema4d/Map3k5/Notch2/Itgb1/Cntn1/Insr/Ntrk2/Ppia/Rps2/Gna12/Mt3/Ctnnd1/Fyn/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dlg3/Nptn/Nrp1/Gfra1/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Arhgef2/Adam9/Dlg4/Ddx3x/Slc39a10/Rgma/Mapre3/Atp2b4/Rab3gap1/Rap2a/Dlg1/Tspan9/Prkaa2/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Hpx/Park7/Nrxn1/Pin1/Sema7a/Srcin1/Skp1/P2rx7/Tnk2/Ilk/Anxa2/Hsp90ab1/Ptbp1/Ccn1/Edn1/Prkcd/Ccn2/Mif/Thbs1/Plaur/Rps3/Vcp/Ect2/Rnf40/Dipk2a/Hcfc1/Traf4/Fbn1/Fxr1/Ager/Sqstm1/Cdkn2a/Eif4g1/Kansl2/Gnl3/Ajuba/Traf7/Dnaja3/Raf1/Smyd3/Ddx21/Iqgap1/Pias4/Cav2/Baz1b	98
BP	GO:0010562	positive regulation of phosphorus metabolic process	90/1157	184/3188	0.000205764197299402	0.00840772683742691	0.00722764845468796	Agrn/Ptprz1/Akap5/Flot1/Sema4d/Map3k5/Notch2/Itgb1/Cntn1/Insr/Ntrk2/Eno1/Ppia/Gna12/Mt3/Ctnnd1/Fyn/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dlg3/Nptn/Nrp1/Gfra1/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Arhgef2/Adam9/Dlg4/Ddx3x/Slc39a10/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Hpx/Park7/Nrxn1/Pin1/Sema7a/Srcin1/Ptges3/P2rx7/Tnk2/Ilk/Anxa2/Hsp90ab1/Ptbp1/Ccn1/Edn1/Prkcd/Ccn2/Mif/Thbs1/Plaur/Rps3/Vcp/Ect2/Dipk2a/Fzd7/Traf4/Fbn1/Fxr1/Ager/Sqstm1/Eif4g1/Npnt/Ajuba/Raf1/Smyd3/Ranbp2/Iqgap1/Cav2/Ror1	90
BP	GO:0045937	positive regulation of phosphate metabolic process	90/1157	184/3188	0.000205764197299402	0.00840772683742691	0.00722764845468796	Agrn/Ptprz1/Akap5/Flot1/Sema4d/Map3k5/Notch2/Itgb1/Cntn1/Insr/Ntrk2/Eno1/Ppia/Gna12/Mt3/Ctnnd1/Fyn/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dlg3/Nptn/Nrp1/Gfra1/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Arhgef2/Adam9/Dlg4/Ddx3x/Slc39a10/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Hpx/Park7/Nrxn1/Pin1/Sema7a/Srcin1/Ptges3/P2rx7/Tnk2/Ilk/Anxa2/Hsp90ab1/Ptbp1/Ccn1/Edn1/Prkcd/Ccn2/Mif/Thbs1/Plaur/Rps3/Vcp/Ect2/Dipk2a/Fzd7/Traf4/Fbn1/Fxr1/Ager/Sqstm1/Eif4g1/Npnt/Ajuba/Raf1/Smyd3/Ranbp2/Iqgap1/Cav2/Ror1	90
BP	GO:0031346	positive regulation of cell projection organization	79/1157	158/3188	0.000207174852360043	0.00840772683742691	0.00722764845468796	Agrn/Ptprz1/Akap5/Numbl/Sema4d/Hap1/Nefl/Itgb1/Fn1/Itpr1/Cntn1/Atp1b2/Map1b/Ntrk2/Ap2a1/Camk2b/Grin1/Gpm6a/Fyn/Cxcl12/Htt/Cnr1/Actr2/Rap1a/Rac1/Ptn/Dynll1/Plxna1/Plxna3/Nptn/Nrp1/Vldlr/Epha4/Plxnd1/Islr2/Fscn1/Dlg4/Dpysl3/Sema5a/Crtc1/Rgma/Tiam2/Cyfip1/Robo2/Map6/Lrrc7/Plxna4/Negr1/Rapgef2/Plxnb1/Ahi1/Itpka/Acsl6/Lrp1/Actr3/P2ry12/Nrxn1/Rpl4/Sema7a/Dbn1/Macf1/Plxnc1/Coro1c/Twf2/P2rx7/Plxnb2/Septin7/Ilk/Nme1/Ptbp1/Grn/Nme2/Fam98a/Arap1/Flna/Ndnf/Tnfrsf12a/Iqgap1/Ror1	79
BP	GO:1901701	cellular response to oxygen-containing compound	155/1157	343/3188	0.000209596219677099	0.00840772683742691	0.00722764845468796	Gnai1/Akap5/Atp2b1/Cacna2d1/Map3k5/Rgs9/Sorl1/Mt1/Cfh/Sod1/Gnai2/Gpx1/Camk2a/Itpr1/Insr/Ntrk2/Ctsd/Gnao1/Gna11/Gnaq/Gja1/Cat/Cers1/Mt3/Vcam1/Sstr2/Chrm4/Grin2a/Fyn/Abca1/Htt/Slc1a2/Syt2/Map2k4/Anxa5/Ppp3cb/Ripk2/Romo1/Lpar1/Rhob/Rpl23/Rap1a/Rac1/Gnas/Dynll1/Tuba1a/Prkcb/Irs2/Cacna1a/Sirpa/Prdx5/Egfr/Ctnnb1/Epha4/Aplp1/Kcnb1/Igfbp5/Kcnc2/Agap2/Sorbs2/Slc30a10/Grm5/Ppp1r1b/Arhgef2/Adam9/Prdx2/Cacna1e/Cd55/Dlg4/Git1/Atp1a3/Atp2b4/Cyfip1/C2cd2l/Pip4k2b/Cpne4/Prkaa2/Rgs8/Map2k7/Gnal/Rapgef2/Ly6g6e/Itpka/Sirt2/Adcy3/Mlc1/Lrp1/Brinp1/Pde2a/Slc12a6/Gpr37l1/Park7/P2ry12/Nrxn1/Chmp5/Prkar1a/Plscr3/Lancl2/Uchl3/Tesc/Plec/Add1/Dmtn/Twf2/Cpne6/Plcb1/Rasal1/Mecp2/Adam15/Sp1/Col4a1/Anxa1/Dnmt1/Lmnb1/Edn1/Plaa/Pdia3/Rxrb/Prkcd/Ahsg/Mif/Thbs1/Ldlr/Aldh2/Pkm/Fus/Rps6/Rps3/Srsf3/Shc1/Vcp/Ect2/Slc9a1/Hcfc1/Ager/Sqstm1/Cdkn2a/Rraga/Lars1/Asph/Flna/Tns2/Eprs1/Lonp1/Hnrnpu/Slc27a4/Nono/Raf1/Smyd3/Oxct1/Plscr1/Iqgap1/Ccs/Cav2/Ehmt2	155
BP	GO:0051240	positive regulation of multicellular organismal process	178/1157	402/3188	0.000258853973357464	0.0102538530196226	0.00881465898748839	Agrn/Cd101/Ptprz1/Akap5/Atp2b1/Bin1/Flot1/Numbl/Sema4d/Efnb3/Notch2/Hap1/Sorl1/Thy1/Gfap/Alb/Sod1/Nefl/Itgb1/Lrrc4b/Fn1/Ncam1/Map1b/Ntrk2/Gapdh/Eno1/Hk1/Bsg/Gja1/Camk2b/Vcam1/Cd81/Gpm6b/Cxcl12/Abca1/Cnr1/Efnb1/Efnb2/Ephb3/Ncan/Cd38/Pmch/Ripk2/Actr2/Rhob/Hspd1/Ptn/Gnas/Prkcb/Plxna1/Plxna3/Irs2/Nptn/Nrp1/Rgs14/Sirpa/Egfr/Notch1/Ctnnb1/Epha4/Itgb8/Plxnd1/Adgrb1/Agap2/Grm5/Islr2/Cttn/Traf3/Arhgef2/Prdx2/Slc6a3/Bcan/Cd55/Hsph1/Il1rap/Vcan/Dlg4/Ddx3x/Sema5a/Nlgn2/Slc39a10/Camk2d/Tiam2/Cyfip1/Robo2/Map6/Adgrl1/Adgrl3/Plxna4/Hapln4/Amigo2/Adgrb3/Slitrk4/Dlg1/Gjc2/Tnr/Synj1/Plxnb1/Itpka/Cadm1/Sgip1/Lrp1/Clstn3/Actr3/Park7/Rims1/Rtn4/Cntnap2/Nrxn1/Rpl4/Clstn1/Dync1h1/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Atp11c/Dmtn/Tpbg/Twf2/Plcb1/P2rx7/Mecp2/Lrp2/Plxnb2/Arid2/Hk2/Ilk/Actn3/Sp1/H2-K1/Anxa2/Anxa1/Rel/Lgals1/Ccn1/Rps6ka1/Edn1/Rxrb/Grn/Ccn2/Ahsg/Rbpj/Ifnar1/Mif/Thbs1/Igfbp2/Pkm/Rps3/Bmp1/Shc1/Zc3hav1/Myrf/Atad5/Ehmt1/Klf4/Slc9a1/Gata6/Ltbp3/Ager/Tead4/Rif1/Trim56/Flrt2/Flna/Nsd2/Npnt/Ddx1/Dnaja3/Srrt/Tnfrsf12a/Vkorc1/Ddx21/Tbk1/Adgre5	178
BP	GO:0050803	regulation of synapse structure or activity	73/1157	145/3188	0.000276200376755145	0.0108059135053957	0.00928923424356486	Agrn/Ptprs/Farp1/Dctn1/Numbl/Sema4d/Efnb3/Adam10/Cntnap1/Nefl/Itgb1/Lrrc4b/Ntrk2/Camk2b/Grin1/Gpm6a/Fyn/Ephb3/Ncan/Mdga2/Actr2/Rhob/Ptn/Tuba1a/Grin2b/Ctnnb1/Epha4/Slc17a7/Adgrb1/Camkv/Icam5/Il1rap/Dlg4/Nlgn2/Dgkb/Abhd17b/Cyfip1/Adgrl1/Adgrl3/Lrfn4/Arhgap33/Negr1/Shank2/Amigo2/Adgrb3/Rap2a/Slitrk4/Nrcam/Slc17a6/Lrfn5/Gpr158/Ngef/Itpka/Abhd17c/Clstn3/Abhd17a/Actr3/Nrxn1/Clstn1/Nectin1/Srcin1/Dbn1/Plxnc1/Tpbg/Mecp2/Vcp/Myh10/Eif4g1/Chd4/Flrt2/Pdlim5/Hnrnpm/Adgre5	73
BP	GO:0099054	presynapse assembly	18/1157	25/3188	0.000290148276523681	0.0111815409477136	0.00961213996534948	Ptprs/Farp1/Efnb3/Bsn/Lrrc4b/Efnb1/Efnb2/Mdga2/Il1rap/Nlgn2/Lrfn4/Slitrk4/Lrfn5/Cadm1/Clstn3/Nrxn1/Pclo/Eif4g1	18
BP	GO:0031344	regulation of cell projection organization	126/1157	273/3188	0.000297191731208455	0.0111815409477136	0.00961213996534948	Agrn/Ptprs/Ptprz1/Akap5/Dpysl2/Numbl/Sema4d/Efnb3/Adam10/Hap1/Thy1/Gfap/Nefl/Itgb1/Fn1/Itpr1/Cntn1/Atp1b2/Map1b/Ntrk2/Ap2a1/Mt3/Camk2b/Grin1/Gpm6a/Fyn/Cxcl12/Htt/Cnr1/Capzb/Cit/Efnb2/Ephb3/Cd38/Snap25/Actr2/Lpar1/Rap1a/Rac1/Ptn/Dynll1/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Grin2b/Epha4/Plxnd1/Prag1/Islr2/Cttn/Fscn1/Dlg4/Dpysl3/Sema5a/Spock1/Crtc1/Prex1/Rgma/Tiam2/Rtn4rl2/Abhd17b/Cyfip1/Robo2/Map6/Lrrc7/Daam2/Plxna4/Arhgap33/Negr1/Adgrb3/Rap2a/Nrcam/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Ntng1/Mark1/Acsl6/Lrp1/Camk2g/Actr3/Rtn4/Rtn4r/Ntm/P2ry12/Nrxn1/Rpl4/Tsc1/Sema7a/Srcin1/Dbn1/Macf1/Plxnc1/Coro1c/Dmtn/Twf2/P2rx7/Plxnb2/Prkcsh/Septin7/Ilk/H2-K1/Nme1/Lgals1/Ptbp1/Grn/Prkcd/Nme2/Fam98a/Arap1/Klf4/Fxr1/Rcc2/Flna/Ndnf/Pdlim5/Tnfrsf12a/Iqgap1/Ror1	126
BP	GO:0061061	muscle structure development	86/1157	176/3188	0.000298056916652992	0.0111815409477136	0.00961213996534948	Rpl3l/Bin1/Flot1/Map3k5/Cntnap1/Chkb/Fhl2/Lamc1/Cfh/Itgb1/Gpx1/Lama1/Gja1/Cd81/Cxcl12/Map2k4/Ppp3cb/Efnb2/Actn4/Csrp1/Fhl1/Cxadr/Notch1/Ctnnb1/Igfbp5/Adgrb1/Sorbs2/Ddx17/Myl6/Lama2/Lamb2/Ccn3/Megf10/Lemd2/Sort1/Camk2d/Adgrb3/Olfm2/Ank2/Sirt2/Cntnap2/Prkar1a/Nebl/Tsc1/Pin1/Plec/Gpc1/Uchl1/Cxcl14/Plcb1/Mecp2/Lrp2/Arid2/Atp2a2/Ilk/Wdr1/Actn3/Dnmt1/Lgals1/Ptbp1/Edn1/Rxrb/Rbpj/Lmna/Csrp2/Disp1/Pdlim7/Lama5/Fzd7/Slc9a1/Gata6/Fxr1/Myh10/Myof/Ctdp1/Flnb/Pdlim5/Mbnl3/Pdlim2/Hnrnpu/Flnc/Npnt/Smyd3/Cacybp/Flii/Cav2	86
