ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0065009	regulation of molecular function	180/697	414/1959	0.00011275015542916	0.00402234521742193	0.00344528550456598	Agrn/Dlgap4/Akap5/Gsg1l/Nrxn2/Cacna2d1/Bin1/Flot1/Sema4d/Gsto1/Map3k5/Notch2/Hap1/Rgs9/Nipsnap2/Sorl1/Adcy1/Cacng2/Bsn/Thy1/Ctsl/Sod1/Gnai2/Itgb1/Ctsb/Gpx1/Camk2a/Tcp1/Atp1b1/Atp1b2/Insr/Ntrk2/Gapdh/Eno1/Hk1/Ppia/Ctsd/Gnao1/Gnaq/Cst3/Gja1/Cat/Rps2/Cers1/Gna12/Gna13/Rasgrf1/Mt3/Camk2b/Ckmt1/Grin2a/Grin1/Fyn/Pura/Htt/Itgav/Rph3a/Cnr1/Map2k4/Fgd1/Ephb3/Cox17/Ripk2/Fxyd7/Abce1/Rap2b/Lpar1/Rpl23/Rap1a/Hspd1/Gnas/Prkcb/Dlg3/Plxna1/Plxna3/Rasgrf2/Irs2/Atp1b3/Cacna1a/Fhl1/Rgs14/Vldlr/Prdx5/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Kcnc2/Iqsec3/Plxnd1/Shisa6/Agap2/Grm5/Scn2b/Xrcc1/Adora1/Traf3/Ppp1r1b/Arhgef2/Adam9/Prdx2/Hspa4/Il1rap/Vcan/Dlg4/Ddx3x/Spock1/Trim28/Crtc1/Prex1/Nlgn2/Gpsm1/Slc39a10/Rgma/Mapre3/Sort1/Camk2d/Atp2b4/Tiam2/Cand1/Mtch2/Scn4b/Tafa1/Plxna4/Rab3gap1/Dlg1/Serinc5/Dlgap2/Rgs8/Camkk2/Shisa7/Ank2/Map2k7/Gpc3/Gnal/Rapgef2/Ngef/Plxnb1/Slc8a2/Syngr3/Dock7/Slco3a1/Ppp6r2/Crtac1/Sirt2/Adcy3/Dnajc3/Srgap2/Lrp1/Spred1/Actr3/Park7/Rtn4r/Nrxn1/Shisa9/Fxyd6/Dlgap1/Iscu/Prkar1a/Tsc1/Mapk8ip2/Tesc/Glrx/Pin1/Srcin1/Plec/Add1/Pclo/Plxnc1/Uchl1/Ptges3/Skp1/Coro1c/Gabbr1/Plcb1/P2rx7/Fxyd1/Rasal1/Mecp2	180
BP	GO:0043408	regulation of MAPK cascade	58/697	110/1959	0.000113533937588522	0.00402234521742193	0.00344528550456598	Map3k5/Notch2/Sorl1/Sod1/Gnai2/Fn1/Insr/Ntrk2/Ppia/Mt3/Cd81/Cxcl12/Map2k4/Ripk2/Lpar1/Rap1a/Rac1/Ranbp9/Ntsr2/Nptn/Nrp1/Rgs14/Sirpa/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Slc30a10/Grm5/Adora1/Adam9/Prdx2/Grm4/Lemd2/Camk2d/Madd/Rap2a/Dlg1/Cdc42se1/Rell2/Map2k7/Rapgef2/Dusp15/Necab2/Lrp1/Spred1/Gpr37l1/Nrxn1/Synj2bp/Mapk8ip2/Pin1/Sema7a/Ndrg2/Uchl1/Tpbg/Plcb1/P2rx7	58
BP	GO:0051961	negative regulation of nervous system development	28/697	44/1959	0.000118815166470449	0.00409252240064881	0.00350539482364571	Ptprs/Sema4d/Efnb3/Sorl1/Thy1/Mt3/Cit/Ptn/Plxna3/Nrp1/Notch1/Ctnnb1/Arhgef2/Sema5a/Rgma/Daam2/Tnr/Rapgef2/Sirt2/Brinp1/Gpr37l1/Clstn3/Actr3/Rtn4/Rtn4r/Lingo1/Sema7a/Mecp2	28
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	28/697	44/1959	0.000118815166470449	0.00409252240064881	0.00350539482364571	Ptprs/Myadm/Lrrc4b/Vcam1/Mdga2/Nptn/Cxadr/Alcam/Il1rap/Sdk2/Robo2/Adgrl1/Adgrl3/Lrfn4/Amigo2/Nrcam/Kirrel3/Lrfn5/Lrrc4c/Cadm4/Ntng1/Cadm1/Clstn3/Cadm3/Nrxn1/Clstn1/Nectin1/Celsr2	28
BP	GO:0050768	negative regulation of neurogenesis	27/697	42/1959	0.000122277116635369	0.00415407190761253	0.00355811422307389	Ptprs/Sema4d/Efnb3/Sorl1/Thy1/Mt3/Cit/Ptn/Plxna3/Nrp1/Notch1/Ctnnb1/Arhgef2/Sema5a/Rgma/Daam2/Tnr/Rapgef2/Sirt2/Brinp1/Gpr37l1/Actr3/Rtn4/Rtn4r/Lingo1/Sema7a/Mecp2	27
BP	GO:0008037	cell recognition	26/697	40/1959	0.000124877240808883	0.0041850750973788	0.00358466958680408	Ptprz1/Efnb3/Tcp1/Ncam1/Cd81/Cnr1/Ephb3/Cct7/Cct5/Cct3/Nrp1/Sirpa/Epha4/Plxnd1/Adgrb1/Vdac2/Sema5a/Git1/Megf10/Robo2/Nrcam/Dlg1/Crtac1/Cadm1/Rtn4/Cntnap2	26
BP	GO:0042327	positive regulation of phosphorylation	56/697	106/1959	0.00013975015269633	0.00462107171582532	0.00395811660549044	Agrn/Ptprz1/Akap5/Flot1/Sema4d/Map3k5/Notch2/Itgb1/Cntn1/Insr/Ntrk2/Ppia/Mt3/Ctnnd1/Fyn/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dlg3/Nptn/Nrp1/Gfra1/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Arhgef2/Adam9/Dlg4/Ddx3x/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Hpx/Park7/Nrxn1/Pin1/Sema7a/Srcin1/Ptges3/P2rx7	56
BP	GO:0030155	regulation of cell adhesion	67/697	132/1959	0.000153960190612697	0.00502396411473011	0.00430320865175101	Ildr2/Ptprz1/Flot1/Sema4d/Efnb3/Edil3/Adam10/Myadm/Thy1/Lamc1/Itgb1/Fn1/Calr/Lama1/Vcam1/Cd81/Gpm6b/Cxcl12/Itgav/Efnb1/Efnb2/Ephb3/Actn4/Ripk2/Mdga2/Rac1/Hspd1/Ptn/Plxna1/Plxna3/Nrp1/Sirpa/Notch1/Epha4/Hspg2/Plxnd1/Lama2/Adam9/Prdx2/Lamb2/Cd55/Hsph1/Sema5a/Spock1/Prex1/Megf10/Magi1/Cspg5/Plxna4/Tnc/Dlg1/Rell2/Tnr/Plxnb1/Lrp1/P2ry12/Prkar1a/Tsc1/Spock2/Tesc/Srcin1/Dbn1/Macf1/Plxnc1/Celsr2/Coro1c/Dmtn	67
BP	GO:0009967	positive regulation of signal transduction	112/697	242/1959	0.000163441225019192	0.00526408101360514	0.00450887754051578	Akap5/Flot1/Sema4d/Map3k5/Notch2/Hap1/Sorl1/Lamc1/Ctsl/Sod1/Gnai2/Itgb1/Fn1/Gpx1/Camk2a/Ncam1/Calr/Insr/Ntrk2/Gapdh/Ppia/Ctsd/Lama1/Cat/Rasgrf1/Mt3/Camk2b/Grin2a/Grin1/Cd81/Fyn/Cxcl12/Htt/Itgav/Map2k4/Ppp3cb/Actn4/Ripk2/Lpar1/Rpl23/Rap1a/Rac1/Gnas/Rps12/Prkcb/Ntsr2/Irs2/Nptn/Nrp1/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Agap2/Slc30a10/Grm5/Prag1/Adora1/Lama2/Adam9/Prdx2/Lamb2/Dlg4/Ddx3x/Sema5a/Ccn3/Grm4/Nlgn2/Slc39a10/Camk2d/Ube2o/Mtch2/Cyfip1/Robo2/Daam2/Madd/Tmem198/Rell2/Csnk1g1/Map2k7/Gpc3/Rapgef2/Plxnb1/Tspan14/Dusp15/Wasf1/Zdhhc5/Hpx/Necab2/Lrp1/Spred1/Gpr37l1/Park7/Rims1/Rtn4/Rtn4r/P2ry12/Nrxn1/Synj2bp/Mapk8ip2/Gucy1a1/Lancl2/Pin1/Sema7a/Dbn1/Macf1/Serinc3/Tpbg/Plcb1/P2rx7	112
BP	GO:0060322	head development	68/697	135/1959	0.000185258028134712	0.00589025525351393	0.00504521863395208	Ptprs/Scn2a/Numbl/Hap1/Itgb1/Cntn1/Ncam1/Atp1b2/Ntrk2/Gnaq/Cers1/Grin1/Fyn/Cxcl12/Htt/Slc1a2/Ephb3/Rac1/Tuba1a/Plxna1/Plxna3/Irs2/Nrp1/Cacna1a/Egfr/Notch1/Ctnnb1/Aplp1/Hspg2/Xrcc1/Slc6a3/Cntn2/Bcan/Sema5a/Agtpbp1/Git1/Dclk2/Rtn4rl2/Robo2/Plxna4/Rab3gap1/Aatk/Amigo2/Nfasc/Aars1/Dmxl2/Kirrel3/Tnr/Gpr158/Rapgef2/Dock7/Crtac1/Srgap2/Gpr37l1/Rtn4/Rtn4r/P2ry12/Cntnap2/Nrxn1/Tsc1/Rtn3/Sema7a/Atp2b2/Celsr2/Atrn/Coro1c/Plcb1/Mecp2	68
BP	GO:0048880	sensory system development	29/697	47/1959	0.000199693206390029	0.0062688500233832	0.00536949887401838	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Olfm3/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Tmem132e/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/P2ry12/Uchl3/Nectin1	29
BP	GO:0150063	visual system development	28/697	45/1959	0.000209803433310378	0.00650390643262172	0.00557083326868872	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Olfm3/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/P2ry12/Uchl3/Nectin1	28
BP	GO:0007215	glutamate receptor signaling pathway	20/697	29/1959	0.000236233247249504	0.0071639820173813	0.00613621210147516	Grik3/Frrs1l/Camk2a/Gnaq/Grin2a/Grin1/Fyn/Grm8/Plp1/Grin2b/Kcnb1/Grm2/Grm5/Grm7/Grm4/Atp1a3/Dagla/Necab2/Grm3/Plcb1	20
BP	GO:0021537	telencephalon development	34/697	58/1959	0.000236873598961801	0.0071639820173813	0.00613621210147516	Ptprs/Scn2a/Numbl/Atp1b2/Ntrk2/Grin1/Cxcl12/Htt/Slc1a2/Ephb3/Rac1/Tuba1a/Plxna3/Egfr/Ctnnb1/Xrcc1/Bcan/Agtpbp1/Dclk2/Rtn4rl2/Robo2/Plxna4/Dmxl2/Kirrel3/Tnr/Crtac1/Srgap2/Rtn4/Rtn4r/P2ry12/Tsc1/Sema7a/Coro1c/Plcb1	34
BP	GO:0008306	associative learning	24/697	37/1959	0.000240778890406242	0.00719435720731903	0.00616222956042861	Ckap5/Itgb1/Grin2a/Grin1/Htt/Snap25/Tuba1a/Nptn/Rgs14/Grin2b/Ppp1r1b/Cacna1e/Grm7/Atp1a3/Tafa2/Shank2/Tnr/Synpo/Adcy3/Cntnap2/Tsc1/Map1a/Tpbg/Mecp2	24
BP	GO:0006468	protein phosphorylation	102/697	219/1959	0.000248884110045895	0.00734800705849786	0.00629383626657414	Agrn/Ptprz1/Akap5/Gfra2/Flot1/Sema4d/Map3k5/Notch2/Adam10/Myadm/Sorl1/Thy1/Sod1/Itgb1/Fn1/Camk2a/Cntn1/Insr/Ntrk2/Hk1/Ppia/Lama1/Gnaq/Mt3/Camk2b/Ctnnd1/Fyn/Htt/Map2k4/Ppp3cb/Cit/Ephb3/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Prkcg/Prkcb/Dlg3/Nptn/Nrp1/Rgs14/Gfra1/Sirpa/Vldlr/Egfr/Epha4/Agap2/Camkv/Grm5/Prag1/Lmtk3/Adora1/Arhgef2/Adam9/Hspa4/Dlg4/Ddx3x/Trim28/Epha6/Rgma/Mapre3/Dclk2/Camk2d/Atp2b4/Aatk/Rap2a/Dlg1/Tspan9/Gjc2/Prkaa2/Csnk1g1/Ppme1/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Cadm4/Cadm1/Sirt2/Mark1/Hpx/Dnajc3/Tardbp/Camk2g/Spred1/Park7/Nrxn1/Prkar1a/Tsc1/Pin1/Sema7a/Srcin1/Plec/Uchl1/Coro1c/Dmtn/P2rx7	102
BP	GO:0009888	tissue development	107/697	232/1959	0.00027848755362323	0.00812528391747776	0.00695960226887527	Ptprs/Rpl3l/Chadl/Atp2b1/Flot1/Sema4d/Notch2/Myadm/Cntnap1/Fhl2/Sorl1/Lamc1/Ctsl/Cfh/Sod1/Itgb1/Ctsb/Fn1/Gpx1/Ncam1/Map1b/Insr/Bsg/Lama1/Gja1/Cat/Gna13/Vcam1/Ctnnd1/Gpm6b/Cxcl12/Htt/Itgav/Map2k4/Ppp3cb/Efnb1/Efnb2/Rhob/Rap1a/Rac1/Ptn/Gnas/Dlg3/Plxna1/Ext2/Csrp1/Nrp1/Cxadr/Egfr/Notch1/Ctnnb1/Epha4/Hspg2/Igfbp5/Itgb8/Exoc5/Plxnd1/Agap2/Sorbs2/Ddx17/Myl6/Lama2/Lamb2/Glg1/Vcan/Sema5a/Trim28/Ccn3/Megf10/Lemd2/Tmem132e/Slc39a10/Ahdc1/Rgma/Camk2d/Robo2/Plxna4/Tnc/Astn2/Dlg1/Gpc3/Rapgef2/Ahi1/Ntng1/Sirt2/Mark1/Pde2a/Spred1/Rtn4/Cntnap2/Ndufv2/Prkar1a/Ampd2/Nebl/Tsc1/Tubb3/Nectin1/Pin1/Sema7a/Plec/Macf1/Add1/Gpc1/Atp2b2/Coro1c/Plcb1/P2rx7	107
BP	GO:0051240	positive regulation of multicellular organismal process	126/697	280/1959	0.000282576845456192	0.00814872763641112	0.00697968266989713	Agrn/Cd101/Ptprz1/Akap5/Atp2b1/Bin1/Flot1/Numbl/Sema4d/Efnb3/Notch2/Hap1/Sorl1/Thy1/Gfap/Alb/Sod1/Nefl/Itgb1/Lrrc4b/Fn1/Ncam1/Map1b/Ntrk2/Gapdh/Eno1/Hk1/Bsg/Gja1/Camk2b/Vcam1/Cd81/Gpm6b/Cxcl12/Abca1/Cnr1/Efnb1/Efnb2/Ephb3/Ncan/Cd38/Pmch/Ripk2/Actr2/Rhob/Hspd1/Ptn/Gnas/Prkcb/Plxna1/Plxna3/Irs2/Nptn/Nrp1/Rgs14/Sirpa/Egfr/Notch1/Ctnnb1/Epha4/Itgb8/Plxnd1/Adgrb1/Agap2/Grm5/Islr2/Cttn/Traf3/Arhgef2/Prdx2/Slc6a3/Bcan/Cd55/Hsph1/Il1rap/Vcan/Dlg4/Ddx3x/Sema5a/Nlgn2/Slc39a10/Camk2d/Tiam2/Cyfip1/Robo2/Map6/Adgrl1/Adgrl3/Plxna4/Hapln4/Amigo2/Adgrb3/Slitrk4/Dlg1/Gjc2/Tnr/Synj1/Plxnb1/Itpka/Cadm1/Sgip1/Lrp1/Clstn3/Actr3/Park7/Rims1/Rtn4/Cntnap2/Nrxn1/Rpl4/Clstn1/Dync1h1/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Atp11c/Dmtn/Tpbg/Twf2/Plcb1/P2rx7/Mecp2	126
BP	GO:0035249	synaptic transmission, glutamatergic	30/697	50/1959	0.000315426041746771	0.00899145498312634	0.00770150940405304	Grik3/Frrs1l/Cacng2/Glul/Ntrk2/Gria1/Grin2a/Grin1/Grm8/Cnr1/Cacna1a/Grin2b/Egfr/Grm2/Slc17a7/Grm5/Adora1/Grm7/Grm4/Nlgn2/Plppr4/Rab3gap1/Shank2/Slc17a6/Tnr/Clstn3/Nrxn1/Atad1/Mapk8ip2/Grm3	30
BP	GO:0000165	MAPK cascade	60/697	118/1959	0.000325934432117415	0.00918542490512714	0.00786765172264286	Map3k5/Notch2/Sorl1/Sod1/Gnai2/Fn1/Insr/Ntrk2/Ppia/Mt3/Cd81/Cxcl12/Itgav/Map2k4/Ripk2/Lpar1/Rap1a/Rac1/Ranbp9/Ntsr2/Nptn/Nrp1/Rgs14/Sirpa/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Slc30a10/Grm5/Adora1/Adam9/Prdx2/Grm4/Lemd2/Camk2d/Madd/Rap2a/Dlg1/Cdc42se1/Rell2/Map2k7/Rapgef2/Dusp15/Necab2/Lrp1/Spred1/Gpr37l1/Cntnap2/Nrxn1/Synj2bp/Mapk8ip2/Pin1/Sema7a/Ndrg2/Uchl1/Tpbg/Plcb1/P2rx7	60
BP	GO:0035418	protein localization to synapse	29/697	48/1959	0.000336510349213195	0.00937691759605308	0.00803167220239181	Nrxn2/Adam10/Klc1/Cacng2/Bsn/Camk2a/Kif5c/Grin2a/Grin1/Snap25/Rap1a/Dlg4/Git1/Nlgn2/Nrxn3/Abhd17b/Lrrc7/Dlg1/Gphn/Nptxr/Clstn3/Nrxn1/Dlgap1/Clstn1/Nbea/Lgi1/Map1a/Pclo/Adam22	29
BP	GO:0050770	regulation of axonogenesis	39/697	70/1959	0.000364442332337512	0.0100424109355226	0.00860169153984912	Ptprs/Sema4d/Efnb3/Thy1/Nefl/Fn1/Map1b/Ntrk2/Mt3/Grin1/Cxcl12/Ephb3/Plxna1/Plxna3/Nrp1/Cacna1a/Epha4/Plxnd1/Islr2/Sema5a/Rgma/Tiam2/Cyfip1/Robo2/Map6/Plxna4/Tnr/Lrrc4c/Plxnb1/Lrp1/Actr3/Rtn4/Rtn4r/Rpl4/Sema7a/Dbn1/Macf1/Plxnc1/Twf2	39
BP	GO:0001654	eye development	27/697	44/1959	0.000378878645572634	0.0103254839672542	0.00884415392441382	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Olfm3/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/Uchl3/Nectin1	27
BP	GO:0043010	camera-type eye development	26/697	42/1959	0.000399448236671626	0.0106438860999847	0.0091168769735862	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/Uchl3/Nectin1	26
BP	GO:0007405	neuroblast proliferation	16/697	22/1959	0.000402369543002336	0.0106438860999847	0.0091168769735862	Numbl/Notch2/Itgb1/Ncan/Ptn/Notch1/Ctnnb1/Arhgef2/Bcan/Vcan/Dagla/Tafa1/Hapln4/Dock7/Acsl6/Daglb	16
BP	GO:0042391	regulation of membrane potential	66/697	133/1959	0.000403437618305871	0.0106438860999847	0.0091168769735862	Ckap5/Scn1a/Agrn/Grik3/Scn2a/Cacna2d1/Bin1/Dld/Slc1a6/Cntnap1/Cacng2/Sod1/Atp1b1/Atp1b2/Ntrk2/Slc4a3/Gna11/Gnaq/Gja1/Gria1/Grin2a/Grin1/Cnr1/Ptn/Kcna2/Dynll1/Ntsr2/Atp1b3/Cacna1a/Fhl1/Cxadr/Grin2b/Kcnb1/Kcnc2/Slc17a7/Scn2b/Adora1/Dlg4/Sh3gl1/Crtc1/Nlgn2/Camk2d/Atp1a3/Mtch2/Scn4b/Rab3gap1/Nrcam/Dlg1/Tspan9/Rgs7bp/Ank2/Slc8a2/Kcnc4/Ndufs1/Park7/Rims1/Cntnap2/Nrxn1/Mapk8ip2/Glrx/Dbn1/Pclo/Mpp2/P2rx7/Fxyd1/Mecp2	66
BP	GO:0051966	regulation of synaptic transmission, glutamatergic	25/697	40/1959	0.000418977909086105	0.0109375285740373	0.00936839247131037	Grik3/Frrs1l/Cacng2/Glul/Ntrk2/Grin2a/Grin1/Grm8/Cnr1/Grin2b/Egfr/Grm2/Grm5/Adora1/Grm7/Grm4/Nlgn2/Plppr4/Rab3gap1/Shank2/Tnr/Nrxn1/Atad1/Mapk8ip2/Grm3	25
BP	GO:0099054	presynapse assembly	17/697	24/1959	0.000435588090934952	0.0112526923491529	0.00963834174897733	Ptprs/Farp1/Efnb3/Bsn/Lrrc4b/Efnb1/Efnb2/Mdga2/Il1rap/Nlgn2/Lrfn4/Slitrk4/Lrfn5/Cadm1/Clstn3/Nrxn1/Pclo	17
BP	GO:0050803	regulation of synapse structure or activity	65/697	131/1959	0.000449143495931793	0.0114832563908335	0.00983582826685143	Agrn/Ptprs/Farp1/Dctn1/Numbl/Sema4d/Efnb3/Adam10/Cntnap1/Nefl/Itgb1/Lrrc4b/Ntrk2/Camk2b/Grin1/Gpm6a/Fyn/Ephb3/Ncan/Mdga2/Actr2/Rhob/Ptn/Tuba1a/Grin2b/Ctnnb1/Epha4/Slc17a7/Adgrb1/Camkv/Icam5/Il1rap/Dlg4/Nlgn2/Dgkb/Abhd17b/Cyfip1/Adgrl1/Adgrl3/Lrfn4/Arhgap33/Negr1/Shank2/Amigo2/Adgrb3/Rap2a/Slitrk4/Nrcam/Slc17a6/Lrfn5/Gpr158/Ngef/Itpka/Abhd17c/Clstn3/Abhd17a/Actr3/Nrxn1/Clstn1/Nectin1/Srcin1/Dbn1/Plxnc1/Tpbg/Mecp2	65
BP	GO:0007423	sensory organ development	36/697	64/1959	0.000479337668782807	0.0121301777406261	0.0103899400172256	Notch2/Adam10/Thy1/Cfh/Sod1/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Rac1/Olfm3/Ptn/Nrp1/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Lamb2/Slc6a3/Agtpbp1/Gpd2/Tmem132e/Sdk2/Plppr4/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/Uchl3/Nectin1/Atp2b2/Cxcl14	36
BP	GO:0050806	positive regulation of synaptic transmission	43/697	80/1959	0.000525710900577197	0.0131693235700146	0.011280006351566	Ckap5/Akap5/Flot1/Efnb3/Hap1/Adcy1/Cacng2/Gfap/Glul/Ntrk2/Gria1/Camk2b/Grin2a/Grin1/Nrgn/Snap25/Ptn/Prkcg/Rasgrf2/Nptn/Rgs14/Grin2b/Egfr/Epha4/Adora1/Lama2/Dlg4/Crtc1/Nlgn2/Rab3gap1/Shank2/Slc24a2/Tnr/Shisa7/Gpr158/Slc8a2/Clstn3/Rims1/Nrxn1/Clstn1/Lgi1/Mpp2/Mecp2	43
BP	GO:0001508	action potential	29/697	49/1959	0.000550091144854263	0.0136422603923857	0.0116850940033253	Scn1a/Scn2a/Cacna2d1/Bin1/Cntnap1/Sod1/Ntrk2/Slc4a3/Gna11/Gnaq/Gria1/Grin2a/Cnr1/Kcna2/Cxadr/Grin2b/Kcnb1/Kcnc2/Scn2b/Camk2d/Scn4b/Nrcam/Dlg1/Ank2/Slc8a2/Kcnc4/Cntnap2/P2rx7/Mecp2	29
BP	GO:0050790	regulation of catalytic activity	123/697	276/1959	0.000559130641720874	0.0137291484303739	0.0117595167794969	Agrn/Akap5/Bin1/Sema4d/Map3k5/Notch2/Rgs9/Sorl1/Adcy1/Bsn/Thy1/Ctsl/Sod1/Gnai2/Itgb1/Ctsb/Gpx1/Camk2a/Tcp1/Insr/Ntrk2/Gapdh/Ppia/Ctsd/Gnao1/Gnaq/Cst3/Rps2/Cers1/Gna12/Gna13/Rasgrf1/Mt3/Camk2b/Grin1/Fyn/Htt/Cnr1/Map2k4/Fgd1/Ephb3/Cox17/Ripk2/Abce1/Rap2b/Lpar1/Rpl23/Rap1a/Hspd1/Gnas/Dlg3/Plxna1/Plxna3/Rasgrf2/Irs2/Rgs14/Vldlr/Prdx5/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Iqsec3/Plxnd1/Agap2/Grm5/Xrcc1/Adora1/Ppp1r1b/Adam9/Vcan/Dlg4/Ddx3x/Spock1/Prex1/Gpsm1/Slc39a10/Rgma/Mapre3/Sort1/Atp2b4/Tiam2/Cand1/Mtch2/Plxna4/Rab3gap1/Dlg1/Serinc5/Rgs8/Camkk2/Map2k7/Gpc3/Gnal/Rapgef2/Ngef/Plxnb1/Slc8a2/Dock7/Ppp6r2/Adcy3/Dnajc3/Srgap2/Lrp1/Spred1/Park7/Rtn4r/Nrxn1/Iscu/Prkar1a/Tsc1/Pin1/Srcin1/Plec/Pclo/Plxnc1/Uchl1/Ptges3/Skp1/Coro1c/Gabbr1/P2rx7/Rasal1	123
BP	GO:0031344	regulation of cell projection organization	104/697	228/1959	0.000575057573721729	0.0139488857196233	0.0119477297887096	Agrn/Ptprs/Ptprz1/Akap5/Dpysl2/Numbl/Sema4d/Efnb3/Adam10/Hap1/Thy1/Gfap/Nefl/Itgb1/Fn1/Itpr1/Cntn1/Atp1b2/Map1b/Ntrk2/Ap2a1/Mt3/Camk2b/Grin1/Gpm6a/Fyn/Cxcl12/Htt/Cnr1/Capzb/Cit/Efnb2/Ephb3/Cd38/Snap25/Actr2/Lpar1/Rap1a/Rac1/Ptn/Dynll1/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Grin2b/Epha4/Plxnd1/Prag1/Islr2/Cttn/Fscn1/Dlg4/Dpysl3/Sema5a/Spock1/Crtc1/Prex1/Rgma/Tiam2/Rtn4rl2/Abhd17b/Cyfip1/Robo2/Map6/Lrrc7/Daam2/Plxna4/Arhgap33/Negr1/Adgrb3/Rap2a/Nrcam/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Ntng1/Mark1/Acsl6/Lrp1/Camk2g/Actr3/Rtn4/Rtn4r/Ntm/P2ry12/Nrxn1/Rpl4/Tsc1/Sema7a/Srcin1/Dbn1/Macf1/Plxnc1/Coro1c/Dmtn/Twf2/P2rx7	104
BP	GO:0043410	positive regulation of MAPK cascade	42/697	78/1959	0.000580909463378888	0.0139488857196233	0.0119477297887096	Map3k5/Notch2/Sod1/Gnai2/Insr/Ntrk2/Ppia/Mt3/Cd81/Cxcl12/Map2k4/Ripk2/Lpar1/Rap1a/Ntsr2/Nptn/Nrp1/Egfr/Notch1/Ctnnb1/Epha4/Slc30a10/Grm5/Adora1/Adam9/Prdx2/Grm4/Camk2d/Madd/Rell2/Map2k7/Rapgef2/Dusp15/Necab2/Lrp1/Gpr37l1/Nrxn1/Mapk8ip2/Sema7a/Tpbg/Plcb1/P2rx7	42
BP	GO:0031346	positive regulation of cell projection organization	65/697	132/1959	0.000588371442512951	0.0139488857196233	0.0119477297887096	Agrn/Ptprz1/Akap5/Numbl/Sema4d/Hap1/Nefl/Itgb1/Fn1/Itpr1/Cntn1/Atp1b2/Map1b/Ntrk2/Ap2a1/Camk2b/Grin1/Gpm6a/Fyn/Cxcl12/Htt/Cnr1/Actr2/Rap1a/Rac1/Ptn/Dynll1/Plxna1/Plxna3/Nptn/Nrp1/Vldlr/Epha4/Plxnd1/Islr2/Fscn1/Dlg4/Dpysl3/Sema5a/Crtc1/Rgma/Tiam2/Cyfip1/Robo2/Map6/Lrrc7/Plxna4/Negr1/Rapgef2/Plxnb1/Ahi1/Itpka/Acsl6/Lrp1/Actr3/P2ry12/Nrxn1/Rpl4/Sema7a/Dbn1/Macf1/Plxnc1/Coro1c/Twf2/P2rx7	65
